RIC	Year	ESG Score	Environmental Pillar Score	Social Pillar Score	Governance Pillar Score
PUMG.DE	12/31/2017	75.48259624	83.809925	86.26473598	50.26166284
PUMG.DE	12/31/2018	72.33293109	79.59237673	81.78795028	50.24349667
PUMG.DE	12/31/2019	80.2292831	81.50162852	82.19074241	75.79476461
PUMG.DE	12/31/2020	79.1705646	80.31841574	80.55877896	75.87539564
PUMG.DE	12/31/2021	82.71462387	84.62255726	83.67341952	79.7324941
PUMG.DE	12/31/2022	83.86812294	85.838993	84.18528919	82.03314768
PUMG.DE	12/31/2023	86.70742464	89.2017843	87.75660467	83.18668047
QIA.DE	12/31/2010	48.82984332	43.57142857	76.13182152	27.46031746
QIA.DE	12/31/2011	48.46353052	40.23809524	65.85365854	38.10281518
QIA.DE	12/31/2012	54.4525565	37.29166667	69.51219512	52.17214563
QIA.DE	12/31/2013	62.46738644	56.875	74.50444571	55.22854562
QIA.DE	12/31/2014	61.15862419	49.79166667	76.34146341	54.90334237
QIA.DE	12/31/2015	66.2949097	45.19444444	82.11148682	65.95122739
QIA.DE	12/31/2016	61.65669296	42.5	87.05212605	51.28976035
QIA.DE	12/31/2017	74.88818859	59.83333333	89.09838861	71.97768763
QIA.DE	12/31/2018	74.80367942	56.90557065	89.41294569	73.42508711
QIA.DE	12/31/2019	75.94481616	83.90625	88.63604492	59.07407407
QIA.DE	12/31/2020	85.79320606	86.18650794	91.7745323	80.08135202
QIA.DE	12/31/2021	79.1029677	84.5324097	91.61698631	64.0816783
QIA.DE	12/31/2022	84.5485895	85.07465517	94.2261877	75.38051179
QIA.DE	12/31/2023	83.68414392	85.08169832	92.42602825	74.78761304
RAAG.DE	12/31/2017	41.09028132	31.22767857	57.43620497	29.63072217
RAAG.DE	12/31/2018	44.63597023	37.84980106	58.57472325	32.69862876
RAAG.DE	12/31/2019	46.18685445	47.22218496	60.12666834	23.81924953
RAAG.DE	12/31/2020	48.24336254	45.48878205	57.62613252	37.78985507
RAAG.DE	12/31/2021	49.51659277	45.96232339	57.77345076	41.82446018
RAAG.DE	12/31/2022	50.64095015	46.86339956	62.86574992	37.27256904
RDC.DE	12/31/2018	24.08131118	2.546296296	32.69012797	27.58304297
RDC.DE	12/31/2019	30.79942621	30.37236978	34.94962527	24.52380952
RDC.DE	12/31/2020	39.08134277	41.13038793	34.72255018	44.39195927
RDC.DE	12/31/2021	45.78351858	53.61205621	46.59076192	38.23358383
RDC.DE	12/31/2022	49.41419436	46.18655263	52.01238941	47.85363007
RDC.DE	12/31/2023	52.35652871	46.62955399	52.76567944	56.28574039
RHMG.DE	12/31/2010	33.75417742	16.36492952	30.01062756	51.58088235
RHMG.DE	12/31/2011	32.2917757	17.66623033	26.31588353	51.11782946
RHMG.DE	12/31/2012	37.92577486	24.70394949	33.32853455	53.85359477
RHMG.DE	12/31/2013	39.26880255	23.86483422	39.56333057	50.16579691
RHMG.DE	12/31/2014	39.16796312	23.52029655	39.30536438	50.45666356
RHMG.DE	12/31/2015	45.6611525	35.32485902	52.22038209	44.34970093
RHMG.DE	12/31/2016	43.88890806	42.86878263	45.75500929	42.10739615
RHMG.DE	12/31/2017	39.04395842	44.06326739	45.80957779	26.19195892
RHMG.DE	12/31/2018	43.35300413	45.55555556	41.04166989	44.87094172
RHMG.DE	12/31/2019	70.52951529	64.7387211	72.54338684	72.04618294
RHMG.DE	12/31/2020	79.07573925	70.55231622	85.71526485	76.32600366
RHMG.DE	12/31/2021	76.31437514	85.65834914	83.70844612	59.43905353
RHMG.DE	12/31/2022	83.97731459	84.4202662	87.54246909	78.81971842
RRTL.DE	12/31/2011	26.6891072	20.94470046	23.16746319	33.24074074
RRTL.DE	12/31/2012	38.93835578	36.79571248	40.39037816	37.74074074
RRTL.DE	12/31/2013	46.14237883	24.95072115	60.95445049	33.7037037
RRTL.DE	12/31/2014	39.67020539	36.89277389	60.31850285	13.40909091
RRTL.DE	12/31/2015	33.59897935	39.21408451	45.63934778	15.87412587
RRTL.DE	12/31/2016	54.97488246	44.82552172	78.46408283	27.43055556
RRTL.DE	12/31/2017	58.61254872	47.22027972	81.98897075	31.63101604
RRTL.DE	12/31/2018	56.56276976	47.63235294	77.75015069	31.64285714
RRTL.DE	12/31/2019	49.60576478	45.06112054	74.12941847	18.83116883
RRTL.DE	12/31/2020	56.12542101	49.57115722	77.62682022	30
RRTL.DE	12/31/2021	49.32170798	47.97316747	74.20743629	17.00501253
RRTL.DE	12/31/2022	53.34827282	43.1431512	76.56265928	26.18437118
RWEG.DE	12/31/2010	85.23240656	94.16923186	81.38599305	74.65931373
RWEG.DE	12/31/2011	78.21171629	94.14648838	68.17020189	63.92196382
RWEG.DE	12/31/2012	74.48163819	89.64357107	55.7223784	74.07843137
RWEG.DE	12/31/2013	74.29403345	94.66448489	60.84799948	56.89986954
RWEG.DE	12/31/2014	72.81858946	90.63401035	59.67286193	59.59304132
RWEG.DE	12/31/2015	70.91691794	89.89413745	65.49028491	44.53609681
RWEG.DE	12/31/2016	72.22228522	90.43605182	63.81401335	51.4893617
RWEG.DE	12/31/2017	69.39443923	83.00960735	70.23800264	43.67802906
RWEG.DE	12/31/2018	71.69278113	87.55008664	66.84029605	50.10485985
RWEG.DE	12/31/2019	70.06796191	83.94655621	69.44396355	45.98088982
RWEG.DE	12/31/2020	68.6207551	75.49334056	64.93880049	61.52756955
RWEG.DE	12/31/2021	68.84680012	77.01076076	64.10299003	60.95113209
RWEG.DE	12/31/2022	62.17818895	70.11749376	60.37333704	50.47439468
S92G.DE	12/31/2018	67.32025974	82.56253777	53.49689847	71.83807219
S92G.DE	12/31/2019	64.41319908	83.26702575	52.07000816	62.1548721
S92G.DE	12/31/2020	64.06489796	83.30586641	51.9711814	60.93036815
S92G.DE	12/31/2021	70.30809234	80.71395394	76.39051392	47.7850628
S92G.DE	12/31/2022	74.68580114	81.2253194	74.21168088	67.62067765
SAPG.DE	12/31/2010	79.92688545	84.03556756	83.73599336	75.41421569
SAPG.DE	12/31/2011	94.07777948	81.94372963	96.59560047	95.5498708
SAPG.DE	12/31/2012	93.88664608	81.50203344	97.06775098	94.8627451
SAPG.DE	12/31/2013	90.69156925	81.49927798	97.09915242	87.93161557
SAPG.DE	12/31/2014	88.61839754	77.36498804	95.98996568	85.64668116
SAPG.DE	12/31/2015	90.55461547	78.73084291	94.68686319	90.54342282
SAPG.DE	12/31/2016	91.55971216	79.82038395	98.20207042	89.36170213
SAPG.DE	12/31/2017	92.09283998	76.73345173	96.11683319	93.23555119
SAPG.DE	12/31/2018	93.23638919	74.34848197	95.88934712	96.61826981
SAPG.DE	12/31/2019	93.72700709	76.61424388	96.50162288	96.47158356
SAPG.DE	12/31/2020	92.92788228	76.21877296	97.24766026	94.22080626
SAPG.DE	12/31/2021	93.11083788	76.41065618	97.06656367	94.71457295
SAPG.DE	12/31/2022	88.98148815	76.77189901	91.00017717	90.90604935
SATG_p.DE	12/31/2015	58.01563409	56.797862	78.42408405	31.71280197
SATG_p.DE	12/31/2016	66.70356014	54.55859439	89.12700293	42.84701114
SATG_p.DE	12/31/2017	69.69536443	58.06919643	89.97397693	48.42073637
SATG_p.DE	12/31/2018	73.39053644	62.30547112	94.9576493	50.16686832
SATG_p.DE	12/31/2019	74.85290916	54.9940186	93.64828528	59.37314621
SATG_p.DE	12/31/2020	78.8057096	62.38501784	93.29740054	67.38797268
SATG_p.DE	12/31/2021	80.86742656	61.78205128	90.95444019	76.49270041
SATG_p.DE	12/31/2022	83.68082726	60.6728378	89.71750358	86.46959851
SAXG.DE	12/31/2017	19.30936188	0	29.32736407	12.5554463
SAXG.DE	12/31/2018	22.62880611	0	30.40127443	19.93799153
SAXG.DE	12/31/2019	39.66858689	51.40464063	32.37528933	45.35941077
SAXG.DE	12/31/2020	54.39282667	74.08752192	47.63652803	56.72372147
SAXG.DE	12/31/2021	76.80778443	82.04139127	81.46950708	68.92531398
SAXG.DE	12/31/2022	69.98152664	79.25568574	81.77822788	51.35781697
SDFGn.DE	12/31/2010	52.62826758	56.10583859	54.93786255	42.57107843
SDFGn.DE	12/31/2011	48.45218046	53.08920405	53.90984086	31.0124031
SDFGn.DE	12/31/2012	49.05368367	61.15003617	52.87998848	21.2
SDFGn.DE	12/31/2013	54.54481302	63.14353473	61.24339067	28.0033703
SDFGn.DE	12/31/2014	52.40016154	55.35990251	60.47454206	33.48969659
SDFGn.DE	12/31/2015	37.92300649	35.37780143	43.89858723	32.29424584
SDFGn.DE	12/31/2016	36.99498122	32.2200436	46.48729585	29.34650456
SDFGn.DE	12/31/2017	44.22147193	33.67732962	64.51169079	28.46880804
SDFGn.DE	12/31/2018	52.14643878	41.101656	73.622316	35.2692075
SDFGn.DE	12/31/2019	53.18655107	37.13773853	75.23431008	44.18075047
SDFGn.DE	12/31/2020	54.95594036	39.71394047	75.19055992	47.59703482
SDFGn.DE	12/31/2021	51.49581119	38.45519405	76.20285459	32.66952239
SDFGn.DE	12/31/2022	57.93516305	42.9103642	79.73234097	47.54486733
SHLG.DE	9/30/2018	76.3637647	76.10486322	80.82662226	70.60848961
SHLG.DE	9/30/2019	77.24788727	77.76170836	80.13440331	73.20752463
SHLG.DE	9/30/2020	76.29621432	79.14249239	79.90138783	70.22113943
SHLG.DE	9/30/2021	76.98459917	80.49267399	79.23628034	72.38278404
SHLG.DE	9/30/2022	73.63807217	80.83033987	78.19264208	64.2848302
SHLG.DE	9/30/2023	71.4662417	80.16821541	71.59613116	67.23429952
SIEGn.DE	9/30/2010	89.53631807	88.64989177	86.7782202	95.32598039
SIEGn.DE	9/30/2011	85.55539543	80.42105165	87.13709487	90.51111111
SIEGn.DE	9/30/2012	83.50126753	82.88239904	79.15743304	91.47973856
SIEGn.DE	9/30/2013	82.86190488	82.88239904	78.98890785	89.13622527
SIEGn.DE	9/30/2014	84.49892682	86.15450726	78.14419795	92.41482862
SIEGn.DE	9/30/2015	83.51554534	81.71839361	82.37832871	88.00250383
SIEGn.DE	9/30/2016	82.46171209	80.40983616	79.69710661	89.97129348
SIEGn.DE	9/30/2017	81.45624752	83.49191356	78.0785074	83.44204086
SIEGn.DE	9/30/2018	83.33758461	84.47326296	79.70826464	86.73321234
SIEGn.DE	9/30/2019	85.05664167	85.27385649	79.76504818	91.7338509
SIEGn.DE	9/30/2020	86.02719255	87.05003969	81.24268503	91.07279693
SIEGn.DE	9/30/2021	84.58676077	87.83208707	81.27738727	85.03132558
SIEGn.DE	9/30/2022	82.81798619	88.07080103	81.54499091	78.18364663
SIEGn.DE	9/30/2023	85.00039939	90.18192891	80.41839174	84.79008512
SMHNn.DE	12/31/2019	15.27586426	1.449716139	13.88483726	34.16243655
SMHNn.DE	12/31/2020	32.11339855	8.136247602	34.31189889	57.25845411
SMHNn.DE	12/31/2021	42.63149516	8.300300788	50.12892486	71.45816942
SMHNn.DE	12/31/2022	54.83651612	29.32959091	68.21351051	63.37278564
STM1.DE	9/30/2018	38.7042429	43.74193988	52.02186468	15.19812462
STM1.DE	9/30/2019	44.37219179	46.18836553	62.54085031	18.37165323
STM1.DE	9/30/2020	54.78789653	59.32520984	60.01071977	42.49541896
STM1.DE	9/30/2021	62.18067422	64.4569074	69.95999306	49.24964303
SY1G.DE	12/31/2010	65.25929254	59.80587536	65.80839735	73.96323529
SY1G.DE	12/31/2011	64.93622665	58.03863242	66.88392758	73.82170543
SY1G.DE	12/31/2012	70.19308673	58.26856239	83.47424852	68.75555556
SY1G.DE	12/31/2013	70.75519094	62.75636863	81.82641156	66.12687541
SY1G.DE	12/31/2014	63.46279822	57.34591366	74.37252427	55.78336958
SY1G.DE	12/31/2015	66.62297847	46.78535871	87.48640544	66.31752214
SY1G.DE	12/31/2016	62.97034418	46.83506745	82.60967553	58.19824384
SY1G.DE	12/31/2017	68.4689949	53.752982	84.91299147	66.60384573
SY1G.DE	12/31/2018	71.81143377	52.37686406	84.47511196	84.68794112
SY1G.DE	12/31/2019	69.57943787	51.39688206	82.89689636	79.13625958
SY1G.DE	12/31/2020	73.46919004	55.72000081	84.9722278	85.33483258
SY1G.DE	12/31/2021	75.19788267	63.86615664	84.23187586	79.90966576
SY1G.DE	12/31/2022	77.00875022	67.42242935	84.39374925	81.43111317
TEGG.DE	12/31/2017	48.79839596	47.66708449	57.13600125	40.84507812
TEGG.DE	12/31/2018	49.89179754	45.97054216	54.72199533	48.36912684
TEGG.DE	12/31/2019	56.09491205	54.7807928	57.89087456	55.38966856
TEGG.DE	12/31/2020	61.05955632	62.99919541	54.49579045	66.40471431
TEGG.DE	12/31/2021	69.4743424	73.42176263	75.2952804	59.25547105
TEGG.DE	12/31/2022	68.10723335	66.1433369	76.91179688	60.32064671
TKAG.DE	9/30/2010	58.10156765	73.85233347	53.23724823	43.49754902
TKAG.DE	9/30/2011	60.27339065	78.31145778	64.88842627	26.85529716
TKAG.DE	9/30/2012	62.56006925	80.42755433	72.0585782	21.38300654
TKAG.DE	9/30/2013	61.11621256	75.02008068	67.20504514	31.20841487
TKAG.DE	9/30/2014	66.80036323	83.24000643	65.58650054	45.22626074
TKAG.DE	9/30/2015	73.29581436	81.40336342	74.99203849	58.89507117
TKAG.DE	9/30/2016	71.42599146	77.77565671	75.74390324	55.24822695
TKAG.DE	9/30/2017	70.69600038	78.34395299	71.8892545	57.77832405
TKAG.DE	9/30/2018	68.06221286	77.60571095	67.82059159	54.77918935
TKAG.DE	9/30/2019	76.64668018	74.62704287	76.66146143	79.51726884
TKAG.DE	9/30/2020	76.19794382	71.8396872	74.3110233	85.53723138
TKAG.DE	9/30/2021	71.19075053	67.99342153	73.56536096	71.88186613
TKAG.DE	9/30/2022	68.29151627	68.54405191	70.79189303	63.83170883
TKAG.DE	9/30/2023	63.15535077	64.12838977	68.84382263	52.4378882
TLXGn.DE	12/31/2019	51.34219846	51.21960223	59.68717502	41.64725789
TLXGn.DE	12/31/2020	65.45222184	79.62254357	74.21496531	50.50558054
TLXGn.DE	12/31/2021	81.65021074	79.13613316	78.60296173	86.04336043
TLXGn.DE	12/31/2022	79.80954238	80.89086986	76.17867106	83.68511642
TMV.DE	12/31/2019	45.9519455	15.18478648	49.45471363	52.16582064
TMV.DE	12/31/2020	68.01046431	36.0780659	72.42868234	73.7856072
TMV.DE	12/31/2021	66.11574312	36.29497713	69.24330246	72.36879681
TMV.DE	12/31/2022	65.38194824	34.83640214	65.63897612	74.32428251
TUI1n.DE	9/30/2010	75.15725041	84.33003651	60.32213784	89.15441176
TUI1n.DE	9/30/2011	67.32030796	81.28328864	57.90265595	68.88010336
TUI1n.DE	9/30/2012	67.74024544	73.32288429	65.39047718	66.24052288
TUI1n.DE	9/30/2013	66.16237275	70.37899591	64.0452788	65.54305284
TUI1n.DE	9/30/2014	76.11503312	70.11662589	74.25157184	84.30879155
TUI1n.DE	9/30/2015	73.58668111	78.07528579	68.68501926	76.89942968
TUI1n.DE	9/30/2016	83.77418784	92.19828803	77.21919192	86.02499156
TUI1n.DE	9/30/2017	82.65126065	90.95049446	76.74029451	84.04839943
TUI1n.DE	9/30/2018	84.84100403	90.94691736	80.64092837	85.64579552
TUI1n.DE	9/30/2019	84.14091648	83.49178153	86.31108076	81.46989151
TUI1n.DE	9/30/2020	79.51499064	71.88013055	83.52491318	80.37148093
TUI1n.DE	9/30/2021	77.55197329	69.13600996	78.79412965	83.26310575
TUI1n.DE	9/30/2022	75.82172845	56.71372017	84.44312987	80.08683376
TUI1n.DE	9/30/2023	70.03445072	56.1203664	74.97093249	75.15240396
UTDI.DE	12/31/2010	12.88445235	2.31884058	13.35469016	20.04166667
UTDI.DE	12/31/2011	11.92115632	2.330793366	14.16807791	14.76744186
UTDI.DE	12/31/2012	13.83618296	1.581027668	13.39448736	24.11764706
UTDI.DE	12/31/2013	15.37269337	1.581027668	14.01579184	28.66764514
UTDI.DE	12/31/2014	14.16179905	1.75376958	14.51681482	22.96261779
UTDI.DE	12/31/2015	11.0201514	2.329192547	15.1220785	9.456577178
UTDI.DE	12/31/2016	14.02522054	14.14818906	14.00914347	13.96318811
UTDI.DE	12/31/2017	31.24739811	36.46563815	30.67401428	28.39670054
UTDI.DE	12/31/2018	27.20659255	34.71554743	28.58979376	18.67564025
UTDI.DE	12/31/2019	38.11169929	38.19814358	43.2508224	27.73862845
UTDI.DE	12/31/2020	40.88597922	37.85946523	38.69856533	47.59328669
UTDI.DE	12/31/2021	40.0408662	33.27924001	37.09960551	51.12364134
UTDI.DE	12/31/2022	55.33357802	34.4170157	61.49172299	59.01910729
UTDI.DE	12/31/2023	54.04315654	30.53758195	60.24632234	59.62330343
VNAn.DE	12/31/2015	23.77806686	16.5270936	37.78349533	15.38136969
VNAn.DE	12/31/2016	35.70144369	36.66391685	53.11788404	15.61296859
VNAn.DE	12/31/2017	59.26403004	71.40340448	71.68942169	33.9222113
VNAn.DE	12/31/2018	73.97774294	87.13413404	73.77844236	61.47912886
VNAn.DE	12/31/2019	72.36615207	90.4436352	70.59668726	56.83766298
VNAn.DE	12/31/2020	86.18174907	89.85697209	90.36709398	78.02515409
VNAn.DE	12/31/2021	84.74473197	88.90127826	87.58190096	77.60585133
VNAn.DE	12/31/2022	81.9909049	85.43032875	86.84364745	73.3281117
VOWG_p.DE	12/31/2010	71.67739939	76.54757961	78.89362666	52.55147059
VOWG_p.DE	12/31/2011	74.13627827	79.5299577	85.56972145	47.08475452
VOWG_p.DE	12/31/2012	81.48065792	81.95167224	87.64141437	70.31372549
VOWG_p.DE	12/31/2013	79.24474779	83.56957241	82.56050209	67.53479017
VOWG_p.DE	12/31/2014	83.94790428	91.60777948	84.66159817	72.00683442
VOWG_p.DE	12/31/2015	80.1807339	86.06981689	82.11403757	68.63866092
VOWG_p.DE	12/31/2016	79.91980265	88.22282152	84.36188878	60.71935157
VOWG_p.DE	12/31/2017	82.4028541	89.03617158	92.46807543	55.94941549
VOWG_p.DE	12/31/2018	82.82096614	91.95577014	91.20251473	55.73704376
VOWG_p.DE	12/31/2019	87.33955685	92.31471371	95.00488939	67.30068677
VOWG_p.DE	12/31/2020	87.80297141	95.07546906	92.18319623	70.15075795
VOWG_p.DE	12/31/2021	80.86781196	94.82160471	89.95975739	45.82568406
VOWG_p.DE	12/31/2022	81.55547962	93.18549905	90.73862644	49.61108533
WAFGn.DE	12/31/2017	47.66689626	35.24346892	43.01560181	70.24964493
WAFGn.DE	12/31/2018	46.01284978	35.20061728	40.15471064	68.65345836
WAFGn.DE	12/31/2019	56.88262763	40.22760264	59.47067009	72.59838758
WAFGn.DE	12/31/2020	60.88566364	40.9409198	59.85972162	86.51216059
WAFGn.DE	12/31/2021	57.81353466	39.03432228	58.9984328	78.39350759
WAFGn.DE	12/31/2022	53.31551872	37.11382114	54.64006255	70.57205848
WAFGn.DE	12/31/2023	55.98715108	33.35018569	61.43111619	74.1689671
WCHG.DE	12/31/2010	55.81898399	87.85489802	42.13478721	22.40931373
WCHG.DE	12/31/2011	53.54046482	81.70507859	46.86080557	15.10129199
WCHG.DE	12/31/2012	56.32644402	77.48048658	56.22618648	19.12418301
WCHG.DE	12/31/2013	51.387093	70.81462656	52.99820245	14.33518156
WCHG.DE	12/31/2014	53.13018046	70.1969249	57.94203298	14.82551517
WCHG.DE	12/31/2015	55.16685867	78.05351527	54.96362788	15.07812862
WCHG.DE	12/31/2016	53.18681469	76.58049123	52.94793821	12.26274907
WCHG.DE	12/31/2017	65.61158183	81.4801738	72.87420999	25.27094942
WCHG.DE	12/31/2018	67.91050442	82.73695808	76.50472817	27.15466828
WCHG.DE	12/31/2019	67.68037138	78.8176778	70.67206511	42.93520454
WCHG.DE	12/31/2020	73.49139852	82.40810221	77.36679339	51.17191404
WCHG.DE	12/31/2021	72.22652043	85.09139719	75.67739775	43.65125157
WCHG.DE	12/31/2022	72.73461847	85.25591351	75.84843667	45.33747196
ZALG.DE	12/31/2015	42.20984092	32.8077806	28.61067246	56.74085408
ZALG.DE	12/31/2016	69.84133279	65.54872435	72.54877881	68.79770348
ZALG.DE	12/31/2017	69.27532592	70.72438144	75.18557385	63.75122911
ZALG.DE	12/31/2018	73.60010977	74.58356087	76.21702075	71.05162331
ZALG.DE	12/31/2019	79.07610878	75.33176622	74.21844164	84.38240271
ZALG.DE	12/31/2020	83.40092342	77.42191908	76.62205457	91.03198401
ZALG.DE	12/31/2021	70.78022789	76.2306426	56.11706421	81.77171664
ZALG.DE	12/31/2022	68.37296502	75.34453393	48.2213733	83.63425389
